VNUM	NAME	RANK	TYPE	BATTLE_TYPE	LEVEL	SIZE	AI_FLAG	MOUNT_CAPACITY	RACE_FLAG	IMMUNE_FLAG	EMPIRE	FOLDER	ON_CLICK	ST	DX	HT	IQ	DAMAGE_MIN	DAMAGE_MAX	MAX_HP	REGEN_CYCLE	REGEN_PERCENT	GOLD_MIN	GOLD_MAX	EXP	DEF	ATTACK_SPEED	MOVE_SPEED	AGGRESSIVE_HP_PCT	AGGRESSIVE_SIGHT	ATTACK_RANGE	DROP_ITEM	RESURRECTION_VNUM	ENCHANT_CURSE	ENCHANT_SLOW	ENCHANT_POISON	ENCHANT_STUN	ENCHANT_CRITICAL	ENCHANT_PENETRATE	RESIST_SWORD	RESIST_TWOHAND	RESIST_DAGGER	RESIST_BELL	RESIST_FAN	RESIST_BOW	RESIST_FIRE	RESIST_ELECT	RESIST_MELEE	RESIST_WIND	RESIST_POISON	RESIST_BLEEDING	DAM_MULTIPLY	SUMMON	DRAIN_SP	MOB_COLOR	POLYMORPH_ITEM	SKILL_LEVEL0	SKILL_VNUM0	SKILL_LEVEL1	SKILL_VNUM1	SKILL_LEVEL2	SKILL_VNUM2	SKILL_LEVEL3	SKILL_VNUM3	SKILL_LEVEL4	SKILL_VNUM4	SP_BERSERK	SP_STONESKIN	SP_GODSPEED	SP_DEATHBLOW	SP_REVIVE	DESPAWN_TIME
33002	???	KING	NPC	MELEE	1	100	NOMOVE	0		STUN,SLOW,CURSE,TERROR	0		2	0	0	0	0	0	0	120	3	1	0	0	30	4	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80	80	80	80	100	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
33003	???	KING	NPC	MELEE	1	100	NOMOVE	0		STUN,SLOW,CURSE,TERROR	0		2	0	0	0	0	0	0	120	3	1	0	0	30	4	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80	80	80	80	100	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
33004	???	KING	NPC	MELEE	1	100	NOMOVE	0		STUN,SLOW,CURSE,TERROR	0		2	0	0	0	0	0	0	120	3	1	0	0	30	4	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80	80	80	80	100	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
33005	???	KING	NPC	MELEE	1	100	NOMOVE	0		STUN,SLOW,CURSE,TERROR	0		2	0	0	0	0	0	0	120	3	1	0	0	30	4	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80	80	80	80	100	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
33006	???	KING	NPC	MELEE	1	100	NOMOVE	0		STUN,SLOW,CURSE,TERROR	0		2	0	0	0	0	0	0	120	3	1	0	0	30	4	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80	80	80	80	100	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
33007	???	KING	NPC	MELEE	1	100	NOMOVE	0		STUN,SLOW,CURSE,TERROR	0		2	0	0	0	0	0	0	120	3	1	0	0	30	4	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80	80	80	80	100	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
33008	???	KING	NPC	MELEE	1	100	NOMOVE	0		STUN,SLOW,CURSE,TERROR	0		2	0	0	0	0	0	0	120	3	1	0	0	30	4	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80	80	80	80	100	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
34001	???	KING	NPC	MELEE	1	100		0		STUN,SLOW,CURSE,TERROR	0	phoenix1	2	0	0	0	0	0	0	120	3	1	0	0	30	4	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80	80	80	80	100	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
34002	???	KING	NPC	MELEE	1	100		0		STUN,SLOW,CURSE,TERROR	0	reindeer_young	0	0	0	0	0	0	0	120	3	1	0	0	30	4	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80	80	80	80	100	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
34003	???	KING	NPC	MELEE	1	100		0		STUN,SLOW,CURSE,TERROR	0	phoenix1	0	0	0	0	0	0	0	120	3	1	0	0	30	4	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80	80	80	80	100	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
34004	???	KING	NPC	MELEE	1	100		0		STUN,SLOW,CURSE,TERROR	0	pwahuang1	0	0	0	0	0	0	0	120	3	1	0	0	30	4	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80	80	80	80	100	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
34005	???	KING	NPC	MELEE	1	100		0		STUN,SLOW,CURSE,TERROR	0	pig_young1	0	0	0	0	0	0	0	120	3	1	0	0	30	4	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80	80	80	80	100	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
34006	???	KING	NPC	MELEE	1	100		0		STUN,SLOW,CURSE,TERROR	0	dog_young1	0	0	0	0	0	0	0	120	3	1	0	0	30	4	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80	80	80	80	100	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
34007	???	KING	NPC	MELEE	1	100		0		STUN,SLOW,CURSE,TERROR	0	tiger_young1	0	0	0	0	0	0	0	120	3	1	0	0	30	4	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80	80	80	80	100	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
34008	???	KING	NPC	MELEE	1	100		0		STUN,SLOW,CURSE,TERROR	0	lion_young1	0	0	0	0	0	0	0	120	3	1	0	0	30	4	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80	80	80	80	100	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
34009	???	KING	NPC	MELEE	1	100		0		STUN,SLOW,CURSE,TERROR	0	pwahuang1	0	0	0	0	0	0	0	120	3	1	0	0	30	4	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80	80	80	80	100	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
34010	???	KING	NPC	MELEE	1	100		0		STUN,SLOW,CURSE,TERROR	0		0	0	0	0	0	0	0	120	3	1	0	0	30	4	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80	80	80	80	100	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
34011	???	KING	NPC	MELEE	1	100		0		STUN,SLOW,CURSE,TERROR	0		0	0	0	0	0	0	0	120	3	1	0	0	30	4	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80	80	80	80	100	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
34012	???	KING	NPC	MELEE	1	100		0		STUN,SLOW,CURSE,TERROR	0		0	0	0	0	0	0	0	120	3	1	0	0	30	4	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80	80	80	80	100	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
34013	???	KING	NPC	MELEE	1	100		0		STUN,SLOW,CURSE,TERROR	0		0	0	0	0	0	0	0	120	3	1	0	0	30	4	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80	80	80	80	100	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
34014	???	KING	NPC	MELEE	1	100		0		STUN,SLOW,CURSE,TERROR	0		0	0	0	0	0	0	0	120	3	1	0	0	30	4	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80	80	80	80	100	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
34015	???	KING	NPC	MELEE	1	100		0		STUN,SLOW,CURSE,TERROR	0		0	0	0	0	0	0	0	120	3	1	0	0	30	4	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80	80	80	80	100	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
34016	???	KING	NPC	MELEE	1	100		0		STUN,SLOW,CURSE,TERROR	0		0	0	0	0	0	0	0	120	3	1	0	0	30	4	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80	80	80	80	100	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
34017	???	KING	NPC	MELEE	1	100		0		STUN,SLOW,CURSE,TERROR	0	pig_young2	0	0	0	0	0	0	0	120	3	1	0	0	30	4	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80	80	80	80	100	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
34018	???	KING	NPC	MELEE	1	100		0		STUN,SLOW,CURSE,TERROR	0	dog_young2	0	0	0	0	0	0	0	120	3	1	0	0	30	4	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80	80	80	80	100	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
34019	???	KING	NPC	MELEE	1	100		0		STUN,SLOW,CURSE,TERROR	0	tiger_young2	0	0	0	0	0	0	0	120	3	1	0	0	30	4	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80	80	80	80	100	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
34020	???	KING	NPC	MELEE	1	100		0		STUN,SLOW,CURSE,TERROR	0	lion_young2	0	0	0	0	0	0	0	120	3	1	0	0	30	4	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80	80	80	80	100	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
34021	???	KING	NPC	MELEE	1	100		0		STUN,SLOW,CURSE,TERROR	0		0	0	0	0	0	0	0	120	3	1	0	0	30	4	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80	80	80	80	100	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
34022	???	KING	NPC	MELEE	1	100		0		STUN,SLOW,CURSE,TERROR	0		0	0	0	0	0	0	0	120	3	1	0	0	30	4	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80	80	80	80	100	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
34023	???	KING	NPC	MELEE	1	100		0		STUN,SLOW,CURSE,TERROR	0		0	0	0	0	0	0	0	120	3	1	0	0	30	4	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80	80	80	80	100	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
34024	???	KING	NPC	MELEE	1	100		0		STUN,SLOW,CURSE,TERROR	0		0	0	0	0	0	0	0	120	3	1	0	0	30	4	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80	80	80	80	100	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
34025	???	KING	NPC	MELEE	1	100		0		STUN,SLOW,CURSE,TERROR	0		0	0	0	0	0	0	0	120	3	1	0	0	30	4	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80	80	80	80	100	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
34026	???	KING	NPC	MELEE	1	100		0		STUN,SLOW,CURSE,TERROR	0	halloween_pumpkin_pet	0	0	0	0	0	0	0	120	3	1	0	0	30	4	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80	80	80	80	100	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
34027	???	KING	NPC	MELEE	1	100		0		STUN,SLOW,CURSE,TERROR	0	halloween_broom	0	0	0	0	0	0	0	120	3	1	0	0	30	4	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80	80	80	80	100	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
34028	???	KING	NPC	MELEE	1	100		0		STUN,SLOW,CURSE,TERROR	0	christmas_pet1	0	0	0	0	0	0	0	120	3	1	0	0	30	4	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80	80	80	80	100	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
34029	???	KING	NPC	MELEE	1	100		0		STUN,SLOW,CURSE,TERROR	0	christmas_pet2	0	0	0	0	0	0	0	120	3	1	0	0	30	4	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80	80	80	80	100	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
34030	???	KING	NPC	MELEE	1	100		0		STUN,SLOW,CURSE,TERROR	0		0	0	0	0	0	0	0	120	3	1	0	0	30	4	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80	80	80	80	100	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
34031	???	KING	NPC	MELEE	1	100		0		STUN,SLOW,CURSE,TERROR	0		0	0	0	0	0	0	0	120	3	1	0	0	30	4	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80	80	80	80	100	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
34032	???	KING	NPC	MELEE	1	100		0		STUN,SLOW,CURSE,TERROR	0		0	0	0	0	0	0	0	120	3	1	0	0	30	4	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80	80	80	80	100	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
34033	???	KING	NPC	MELEE	1	100		0		STUN,SLOW,CURSE,TERROR	0		0	0	0	0	0	0	0	120	3	1	0	0	30	4	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80	80	80	80	100	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
34034	???	KING	NPC	MELEE	1	100		0		STUN,SLOW,CURSE,TERROR	0		0	0	0	0	0	0	0	120	3	1	0	0	30	4	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80	80	80	80	100	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
34035	???	KING	NPC	MELEE	1	100		0		STUN,SLOW,CURSE,TERROR	0		0	0	0	0	0	0	0	120	3	1	0	0	30	4	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80	80	80	80	100	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
34036	???	KING	PET	MELEE	1	100		0		STUN,SLOW,CURSE,TERROR	0		2	0	0	0	0	0	0	120	3	1	0	0	30	4	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80	80	80	80	100	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
34037	???	KING	PET	MELEE	1	100		0		STUN,SLOW,CURSE,TERROR	0		2	0	0	0	0	0	0	120	3	1	0	0	30	4	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80	80	80	80	100	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
34039	???	KING	NPC	MELEE	1	100		0		STUN,SLOW,CURSE,TERROR	0		0	0	0	0	0	0	0	120	3	1	0	0	30	4	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80	80	80	80	100	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
34041	???	KING	PET	MELEE	1	100		0		STUN,SLOW,CURSE,TERROR	0		2	0	0	0	0	0	0	120	3	1	0	0	30	4	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80	80	80	80	100	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
34042	???	KING	PET	MELEE	1	100		0		STUN,SLOW,CURSE,TERROR	0		2	0	0	0	0	0	0	120	3	1	0	0	30	4	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80	80	80	80	100	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
34045	???	KING	PET	MELEE	1	100		0		STUN,SLOW,CURSE,TERROR	0		2	0	0	0	0	0	0	120	3	1	0	0	30	4	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80	80	80	80	100	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
34046	???	KING	PET	MELEE	1	100		0		STUN,SLOW,CURSE,TERROR	0		2	0	0	0	0	0	0	120	3	1	0	0	30	4	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80	80	80	80	100	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
34049	???	KING	PET	MELEE	1	100		0		STUN,SLOW,CURSE,TERROR	0		2	0	0	0	0	0	0	120	3	1	0	0	30	4	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80	80	80	80	100	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
34050	???	KING	PET	MELEE	1	100		0		STUN,SLOW,CURSE,TERROR	0		2	0	0	0	0	0	0	120	3	1	0	0	30	4	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80	80	80	80	100	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
34053	???	KING	PET	MELEE	1	100		0		STUN,SLOW,CURSE,TERROR	0		2	0	0	0	0	0	0	120	3	1	0	0	30	4	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80	80	80	80	100	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
34054	???	KING	PET	MELEE	1	100		0		STUN,SLOW,CURSE,TERROR	0		2	0	0	0	0	0	0	120	3	1	0	0	30	4	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80	80	80	80	100	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
34055	???	KING	NPC	MELEE	1	100		0		STUN,SLOW,CURSE,TERROR	0		0	0	0	0	0	0	0	120	3	1	0	0	30	4	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80	80	80	80	100	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
34056	???	KING	NPC	MELEE	1	100		0		STUN,SLOW,CURSE,TERROR	0		0	0	0	0	0	0	0	120	3	1	0	0	30	4	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80	80	80	80	100	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
34057	???	KING	NPC	MELEE	1	100		0		STUN,SLOW,CURSE,TERROR	0		0	0	0	0	0	0	0	120	3	1	0	0	30	4	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80	80	80	80	100	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
34058	???	KING	NPC	MELEE	1	100		0		STUN,SLOW,CURSE,TERROR	0		0	0	0	0	0	0	0	120	3	1	0	0	30	4	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80	80	80	80	100	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
34059	???	KING	NPC	MELEE	1	100		0		STUN,SLOW,CURSE,TERROR	0		0	0	0	0	0	0	0	120	3	1	0	0	30	4	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80	80	80	80	100	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
34060	???	KING	NPC	MELEE	1	100		0		STUN,SLOW,CURSE,TERROR	0		0	0	0	0	0	0	0	120	3	1	0	0	30	4	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80	80	80	80	100	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
34061	???	KING	NPC	MELEE	1	100		0		STUN,SLOW,CURSE,TERROR	0		0	0	0	0	0	0	0	120	3	1	0	0	30	4	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80	80	80	80	100	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
34062	???	KING	NPC	MELEE	1	100		0		STUN,SLOW,TERROR	0		0	0	0	0	0	0	0	120	3	1	0	0	30	4	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80	80	80	80	100	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
34063	???	KING	NPC	MELEE	1	100		0		STUN,SLOW,TERROR	0		0	0	0	0	0	0	0	120	3	1	0	0	30	4	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80	80	80	80	100	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
34064	???	KING	PET	MELEE	1	100		0		STUN,SLOW,TERROR	0		2	0	0	0	0	0	0	120	3	1	0	0	30	4	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80	80	80	80	100	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
34065	???	KING	PET	MELEE	1	100		0		STUN,SLOW,TERROR	0		2	0	0	0	0	0	0	120	3	1	0	0	30	4	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80	80	80	80	100	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
34066	???	KING	NPC	MELEE	1	100		0		STUN,SLOW,TERROR	0		0	0	0	0	0	0	0	120	3	1	0	0	30	4	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80	80	80	80	100	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
34067	???	KING	NPC	MELEE	1	100		0		STUN,SLOW,TERROR	0		0	0	0	0	0	0	0	120	3	1	0	0	30	4	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80	80	80	80	100	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
34068	???	KING	NPC	MELEE	1	100		0		STUN,SLOW,TERROR	0		0	0	0	0	0	0	0	120	3	1	0	0	30	4	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80	80	80	80	100	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
34069	???	KING	NPC	MELEE	1	100		0		STUN,SLOW,TERROR	0		0	0	0	0	0	0	0	120	3	1	0	0	30	4	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80	80	80	80	100	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
34070	???	KING	NPC	MELEE	1	100		0		STUN,SLOW,TERROR	0		0	0	0	0	0	0	0	120	3	1	0	0	30	4	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80	80	80	80	100	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
34071	???	KING	NPC	MELEE	1	100		0		STUN,SLOW,TERROR	0		0	0	0	0	0	0	0	120	3	1	0	0	30	4	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80	80	80	80	100	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
34072	???	KING	NPC	MELEE	1	100		0		STUN,SLOW,TERROR	0		0	0	0	0	0	0	0	120	3	1	0	0	30	4	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80	80	80	80	100	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
34084	???	KING	NPC	MELEE	1	100		0		STUN,SLOW,TERROR	0		0	0	0	0	0	0	0	120	3	1	0	0	30	4	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80	80	80	80	100	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
34085	???	KING	NPC	MELEE	1	100		0		STUN,SLOW,TERROR	0		0	0	0	0	0	0	0	120	3	1	0	0	30	4	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80	80	80	80	100	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
60000	???	KING	NPC	MELEE	70	100	NOMOVE	0		STUN,SLOW,TERROR	0		2	0	0	0	0	0	0	3954	3	1	0	0	1686	79	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80	80	80	80	100	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
60001	???	KING	NPC	MELEE	70	100	NOMOVE	0		STUN,SLOW,TERROR	0		2	0	0	0	0	0	0	3954	3	1	0	0	1686	79	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80	80	80	80	100	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
60002	???	KING	NPC	MELEE	70	100	NOMOVE	0		STUN,SLOW,TERROR	0		2	0	0	0	0	0	0	3954	3	1	0	0	1686	79	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80	80	80	80	100	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
60003	???	KING	NPC	MELEE	70	100	NOMOVE	0		STUN,SLOW,CURSE,TERROR	0		2	0	0	0	0	0	0	3954	3	1	0	0	1686	79	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80	80	80	80	100	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20256	???	KING	NPC	MELEE	1	100		0		STUN,SLOW,CURSE,TERROR	0	pony	2	0	0	0	0	0	0	120	3	1	0	0	249966	4	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80	80	80	80	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
