ID	ITEM_NAME	ITEM_TYPE	SUB_TYPE	SIZE	ANTI_FLAG	FLAG	ITEM_WEAR	IMMUNE	SELL_PRICE	BUY_PRICE	REFINE	REFINESET	MAGIC_PCT	LIMIT_TYPE0	LIMIT_VALUE0	LIMIT_TYPE1	LIMIT_VALUE1	ADDON_TYPE0	ADDON_VALUE0	ADDON_TYPE1	ADDON_VALUE1	ADDON_TYPE2	ADDON_VALUE2	APPLY_TYPE3	APPLY_VALUE3	APPLY_TYPE4	APPLY_VALUE4	APPLY_TYPE5	APPLY_VALUE5	VALUE0	VALUE1	VALUE2	VALUE3	VALUE4	VALUE5	SPECULAR	SOCKET	ATTU_ADDON
56152	abc	ITEM_TOGGLE	TOGGLE_MOUNT	1	ANTI_STACK	LOG	NONE	NONE	0	0	0	0	0	REAL_TIME	86400	LEVEL	149	APPLY_ATT_GRADE_BONUS	1000	APPLY_ATTBONUS_TRENT	125	APPLY_ATTBONUS_MILGYO	125	APPLY_NONE	100	APPLY_NONE	0	APPLY_NONE	0	48576	0	0	0	0	0	0	0	0
56154	abc	ITEM_TOGGLE	TOGGLE_MOUNT	1	ANTI_STACK	LOG	NONE	NONE	0	0	0	0	0	LIMIT_NONE	0	LEVEL	149	APPLY_ATT_GRADE_BONUS	1000	APPLY_ATTBONUS_TRENT	115	APPLY_ATTBONUS_MILGYO	115	APPLY_NONE	100	APPLY_NONE	0	APPLY_NONE	0	48576	0	0	0	0	0	0	0	0
56155	abc	ITEM_TOGGLE	TOGGLE_PET	1	ANTI_STACK	LOG	NONE	NONE	0	0	0	0	0	REAL_TIME	86400	LIMIT_NONE	0	APPLY_MAX_HP	8000	APPLY_ATTBONUS_MONSTER	20	APPLY_ATTBONUS_TRENT	100	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	34021	0	0	0	0	0	0	0	0
56156	abc	ITEM_TOGGLE	TOGGLE_PET	1	ANTI_STACK	LOG	NONE	NONE	0	0	0	0	0	REAL_TIME	86400	LEVEL	125	APPLY_MAX_HP	10000	APPLY_ATTBONUS_MONSTER	20	APPLY_ATTBONUS_TRENT	115	APPLY_ATTBONUS_MILGYO	115	APPLY_NONE	0	APPLY_NONE	0	34021	0	0	0	0	0	0	0	0
56157	abc	ITEM_TOGGLE	TOGGLE_PET	1	ANTI_STACK	LOG	NONE	NONE	0	0	0	0	0	REAL_TIME	86400	LEVEL	149	APPLY_MAX_HP	10000	APPLY_ATTBONUS_MONSTER	30	APPLY_ATTBONUS_TRENT	125	APPLY_ATTBONUS_MILGYO	125	APPLY_NONE	0	APPLY_NONE	0	34021	0	0	0	0	0	0	0	0
56158	abc	ITEM_TOGGLE	TOGGLE_PET	1	ANTI_STACK	LOG	NONE	NONE	0	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_MAX_HP	8000	APPLY_ATTBONUS_MONSTER	20	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	34021	0	0	0	0	0	0	0	0
56159	abc	ITEM_TOGGLE	TOGGLE_PET	1	ANTI_STACK	LOG	NONE	NONE	0	0	0	0	0	LIMIT_NONE	0	LEVEL	149	APPLY_MAX_HP	10000	APPLY_ATTBONUS_MONSTER	30	APPLY_ATTBONUS_TRENT	115	APPLY_ATTBONUS_MILGYO	115	APPLY_NONE	0	APPLY_NONE	0	34021	0	0	0	0	0	0	0	0
56160	abc	ITEM_TOGGLE	TOGGLE_PET	1	ANTI_STACK	LOG	NONE	NONE	0	0	0	0	0	REAL_TIME	86400	LIMIT_NONE	0	APPLY_MAX_HP	8000	APPLY_ATTBONUS_MONSTER	20	APPLY_ATTBONUS_TRENT	100	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	34022	0	0	0	0	0	0	0	0
56161	abc	ITEM_TOGGLE	TOGGLE_PET	1	ANTI_STACK	LOG	NONE	NONE	0	0	0	0	0	REAL_TIME	86400	LEVEL	125	APPLY_MAX_HP	10000	APPLY_ATTBONUS_MONSTER	20	APPLY_ATTBONUS_TRENT	115	APPLY_ATTBONUS_MILGYO	115	APPLY_NONE	0	APPLY_NONE	0	34022	0	0	0	0	0	0	0	0
56162	abc	ITEM_TOGGLE	TOGGLE_PET	1	ANTI_STACK	LOG	NONE	NONE	0	0	0	0	0	REAL_TIME	86400	LEVEL	149	APPLY_MAX_HP	10000	APPLY_ATTBONUS_MONSTER	30	APPLY_ATTBONUS_TRENT	125	APPLY_ATTBONUS_MILGYO	125	APPLY_NONE	0	APPLY_NONE	0	34022	0	0	0	0	0	0	0	0
56163	abc	ITEM_TOGGLE	TOGGLE_PET	1	ANTI_STACK	LOG	NONE	NONE	0	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_MAX_HP	8000	APPLY_ATTBONUS_MONSTER	20	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	34022	0	0	0	0	0	0	0	0
56164	abc	ITEM_TOGGLE	TOGGLE_PET	1	ANTI_STACK	LOG	NONE	NONE	0	0	0	0	0	LIMIT_NONE	0	LEVEL	149	APPLY_MAX_HP	10000	APPLY_ATTBONUS_MONSTER	30	APPLY_ATTBONUS_TRENT	115	APPLY_ATTBONUS_MILGYO	115	APPLY_NONE	0	APPLY_NONE	0	34022	0	0	0	0	0	0	0	0
56165	abc	ITEM_COSTUME	COSTUME_BODY	2	ANTI_WOLFMAN	NONE	NONE	NONE	120000	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	100	APPLY_NONE	0	APPLY_NONE	0	0	0	0	4195	0	0	100	0	0
56166	abc	ITEM_COSTUME	COSTUME_BODY	2	ANTI_WOLFMAN	NONE	NONE	NONE	120000	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	100	APPLY_NONE	0	APPLY_NONE	0	0	0	0	4195	0	0	100	0	0
56167	abc	ITEM_COSTUME	COSTUME_BODY	2	ANTI_WOLFMAN	NONE	NONE	NONE	120000	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	100	APPLY_NONE	0	APPLY_NONE	0	0	0	0	4195	0	0	100	0	0
56168	abc	ITEM_COSTUME	COSTUME_BODY	2	ANTI_WOLFMAN	NONE	NONE	NONE	120000	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	100	APPLY_NONE	0	APPLY_NONE	0	0	0	0	4195	0	0	100	0	0
56169	abc	ITEM_COSTUME	COSTUME_BODY	2	ANTI_WOLFMAN	NONE	NONE	NONE	120000	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	100	APPLY_NONE	0	APPLY_NONE	0	0	0	0	4195	0	0	100	0	0
56170	abc	ITEM_COSTUME	COSTUME_BODY	2	ANTI_WOLFMAN	NONE	NONE	NONE	120000	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	100	APPLY_NONE	0	APPLY_NONE	0	0	0	0	4196	0	0	100	0	0
56171	abc	ITEM_COSTUME	COSTUME_BODY	2	ANTI_WOLFMAN	NONE	NONE	NONE	120000	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	100	APPLY_NONE	0	APPLY_NONE	0	0	0	0	4196	0	0	100	0	0
56172	abc	ITEM_COSTUME	COSTUME_BODY	2	ANTI_WOLFMAN	NONE	NONE	NONE	120000	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	100	APPLY_NONE	0	APPLY_NONE	0	0	0	0	4196	0	0	100	0	0
56173	abc	ITEM_COSTUME	COSTUME_BODY	2	ANTI_WOLFMAN	NONE	NONE	NONE	120000	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	100	APPLY_NONE	0	APPLY_NONE	0	0	0	0	4196	0	0	100	0	0
56174	abc	ITEM_COSTUME	COSTUME_BODY	2	ANTI_WOLFMAN	NONE	NONE	NONE	120000	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	100	APPLY_NONE	0	APPLY_NONE	0	0	0	0	4196	0	0	100	0	0
56175	abc	ITEM_COSTUME	COSTUME_BODY	2	ANTI_WOLFMAN	NONE	NONE	NONE	120000	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	100	APPLY_NONE	0	APPLY_NONE	0	0	0	0	4197	0	0	100	0	0
56176	abc	ITEM_COSTUME	COSTUME_BODY	2	ANTI_WOLFMAN	NONE	NONE	NONE	120000	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	100	APPLY_NONE	0	APPLY_NONE	0	0	0	0	4197	0	0	100	0	0
56177	abc	ITEM_COSTUME	COSTUME_BODY	2	ANTI_WOLFMAN	NONE	NONE	NONE	120000	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	100	APPLY_NONE	0	APPLY_NONE	0	0	0	0	4197	0	0	100	0	0
56178	abc	ITEM_COSTUME	COSTUME_BODY	2	ANTI_WOLFMAN	NONE	NONE	NONE	120000	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	100	APPLY_NONE	0	APPLY_NONE	0	0	0	0	4197	0	0	100	0	0
56179	abc	ITEM_COSTUME	COSTUME_BODY	2	ANTI_WOLFMAN	NONE	NONE	NONE	120000	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	100	APPLY_NONE	0	APPLY_NONE	0	0	0	0	4197	0	0	100	0	0
56180	abc	ITEM_COSTUME	COSTUME_BODY	2	ANTI_WOLFMAN	NONE	NONE	NONE	120000	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	100	APPLY_NONE	0	APPLY_NONE	0	0	0	0	4198	0	0	100	0	0
56181	abc	ITEM_COSTUME	COSTUME_BODY	2	ANTI_WOLFMAN	NONE	NONE	NONE	120000	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	100	APPLY_NONE	0	APPLY_NONE	0	0	0	0	4198	0	0	100	0	0
56182	abc	ITEM_COSTUME	COSTUME_BODY	2	ANTI_WOLFMAN	NONE	NONE	NONE	120000	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	100	APPLY_NONE	0	APPLY_NONE	0	0	0	0	4198	0	0	100	0	0
56183	abc	ITEM_COSTUME	COSTUME_BODY	2	ANTI_WOLFMAN	NONE	NONE	NONE	120000	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	100	APPLY_NONE	0	APPLY_NONE	0	0	0	0	4198	0	0	100	0	0
56184	abc	ITEM_COSTUME	COSTUME_BODY	2	ANTI_WOLFMAN	NONE	NONE	NONE	120000	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	100	APPLY_NONE	0	APPLY_NONE	0	0	0	0	4198	0	0	100	0	0
56185	abc	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_WOLFMAN	NONE	NONE	NONE	120000	0	0	0	0	REAL_TIME	86400	LIMIT_NONE	0	APPLY_ATTBONUS_TRENT	10	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	100	APPLY_NONE	0	APPLY_NONE	0	0	0	0	515	0	0	100	0	0
56186	abc	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_WOLFMAN	NONE	NONE	NONE	120000	0	0	0	0	REAL_TIME	86400	LEVEL	125	APPLY_ATTBONUS_TRENT	20	APPLY_ATTBONUS_MILGYO	20	APPLY_NONE	0	APPLY_NONE	100	APPLY_NONE	0	APPLY_NONE	0	0	0	0	515	0	0	100	0	0
56187	abc	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_WOLFMAN	NONE	NONE	NONE	120000	0	0	0	0	REAL_TIME	86400	LEVEL	149	APPLY_ATTBONUS_TRENT	40	APPLY_ATTBONUS_MILGYO	40	APPLY_NONE	0	APPLY_NONE	100	APPLY_NONE	0	APPLY_NONE	0	0	0	0	515	0	0	100	0	0
56188	abc	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_WOLFMAN	NONE	NONE	NONE	120000	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	100	APPLY_NONE	0	APPLY_NONE	0	0	0	0	515	0	0	100	0	0
56189	abc	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_WOLFMAN	NONE	NONE	NONE	120000	0	0	0	0	LIMIT_NONE	0	LEVEL	149	APPLY_ATTBONUS_TRENT	35	APPLY_ATTBONUS_MILGYO	35	APPLY_NONE	0	APPLY_NONE	100	APPLY_NONE	0	APPLY_NONE	0	0	0	0	515	0	0	100	0	0
56190	abc	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_WOLFMAN	NONE	NONE	NONE	120000	0	0	0	0	REAL_TIME	86400	LIMIT_NONE	0	APPLY_ATTBONUS_TRENT	10	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	100	APPLY_NONE	0	APPLY_NONE	0	0	0	0	516	0	0	100	0	0
56191	abc	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_WOLFMAN	NONE	NONE	NONE	120000	0	0	0	0	REAL_TIME	86400	LEVEL	125	APPLY_ATTBONUS_TRENT	20	APPLY_ATTBONUS_MILGYO	20	APPLY_NONE	0	APPLY_NONE	100	APPLY_NONE	0	APPLY_NONE	0	0	0	0	516	0	0	100	0	0
56192	abc	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_WOLFMAN	NONE	NONE	NONE	120000	0	0	0	0	REAL_TIME	86400	LEVEL	149	APPLY_ATTBONUS_TRENT	40	APPLY_ATTBONUS_MILGYO	40	APPLY_NONE	0	APPLY_NONE	100	APPLY_NONE	0	APPLY_NONE	0	0	0	0	516	0	0	100	0	0
56193	abc	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_WOLFMAN	NONE	NONE	NONE	120000	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	100	APPLY_NONE	0	APPLY_NONE	0	0	0	0	516	0	0	100	0	0
56194	abc	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_WOLFMAN	NONE	NONE	NONE	120000	0	0	0	0	LIMIT_NONE	0	LEVEL	149	APPLY_ATTBONUS_TRENT	35	APPLY_ATTBONUS_MILGYO	35	APPLY_NONE	0	APPLY_NONE	100	APPLY_NONE	0	APPLY_NONE	0	0	0	0	516	0	0	100	0	0
56195	abc	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_WOLFMAN	NONE	NONE	NONE	120000	0	0	0	0	REAL_TIME	86400	LIMIT_NONE	0	APPLY_ATTBONUS_TRENT	10	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	100	APPLY_NONE	0	APPLY_NONE	0	0	0	0	517	0	0	100	0	0
56196	abc	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_WOLFMAN	NONE	NONE	NONE	120000	0	0	0	0	REAL_TIME	86400	LEVEL	125	APPLY_ATTBONUS_TRENT	20	APPLY_ATTBONUS_MILGYO	20	APPLY_NONE	0	APPLY_NONE	100	APPLY_NONE	0	APPLY_NONE	0	0	0	0	517	0	0	100	0	0
56197	abc	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_WOLFMAN	NONE	NONE	NONE	120000	0	0	0	0	REAL_TIME	86400	LEVEL	149	APPLY_ATTBONUS_TRENT	40	APPLY_ATTBONUS_MILGYO	40	APPLY_NONE	0	APPLY_NONE	100	APPLY_NONE	0	APPLY_NONE	0	0	0	0	517	0	0	100	0	0
56198	abc	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_WOLFMAN	NONE	NONE	NONE	120000	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	100	APPLY_NONE	0	APPLY_NONE	0	0	0	0	517	0	0	100	0	0
56199	abc	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_WOLFMAN	NONE	NONE	NONE	120000	0	0	0	0	LIMIT_NONE	0	LEVEL	149	APPLY_ATTBONUS_TRENT	35	APPLY_ATTBONUS_MILGYO	35	APPLY_NONE	0	APPLY_NONE	100	APPLY_NONE	0	APPLY_NONE	0	0	0	0	517	0	0	100	0	0
56200	abc	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_WOLFMAN	NONE	NONE	NONE	120000	0	0	0	0	REAL_TIME	86400	LIMIT_NONE	0	APPLY_ATTBONUS_TRENT	10	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	100	APPLY_NONE	0	APPLY_NONE	0	0	0	0	518	0	0	100	0	0
56201	abc	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_WOLFMAN	NONE	NONE	NONE	120000	0	0	0	0	REAL_TIME	86400	LEVEL	125	APPLY_ATTBONUS_TRENT	20	APPLY_ATTBONUS_MILGYO	20	APPLY_NONE	0	APPLY_NONE	100	APPLY_NONE	0	APPLY_NONE	0	0	0	0	518	0	0	100	0	0
56202	abc	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_WOLFMAN	NONE	NONE	NONE	120000	0	0	0	0	REAL_TIME	86400	LEVEL	149	APPLY_ATTBONUS_TRENT	40	APPLY_ATTBONUS_MILGYO	40	APPLY_NONE	0	APPLY_NONE	100	APPLY_NONE	0	APPLY_NONE	0	0	0	0	518	0	0	100	0	0
56203	abc	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_WOLFMAN	NONE	NONE	NONE	120000	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	100	APPLY_NONE	0	APPLY_NONE	0	0	0	0	518	0	0	100	0	0
56204	abc	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_WOLFMAN	NONE	NONE	NONE	120000	0	0	0	0	LIMIT_NONE	0	LEVEL	149	APPLY_ATTBONUS_TRENT	35	APPLY_ATTBONUS_MILGYO	35	APPLY_NONE	0	APPLY_NONE	100	APPLY_NONE	0	APPLY_NONE	0	0	0	0	518	0	0	100	0	0
56211	abc	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_WOLFMAN	NONE	NONE	NONE	120000	0	0	0	0	REAL_TIME	86400	LEVEL	149	APPLY_ATTBONUS_TRENT	40	APPLY_ATTBONUS_MILGYO	40	APPLY_NONE	0	APPLY_NONE	100	APPLY_NONE	0	APPLY_NONE	0	0	0	0	501	0	0	100	0	0
56212	abc	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_WOLFMAN	NONE	NONE	NONE	120000	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	100	APPLY_NONE	0	APPLY_NONE	0	0	0	0	501	0	0	100	0	0
56213	abc	ITEM_COSTUME	COSTUME_HAIR	1	ANTI_WOLFMAN	NONE	NONE	NONE	120000	0	0	0	0	LIMIT_NONE	0	LEVEL	149	APPLY_ATTBONUS_TRENT	35	APPLY_ATTBONUS_MILGYO	35	APPLY_NONE	0	APPLY_NONE	100	APPLY_NONE	0	APPLY_NONE	0	0	0	0	501	0	0	100	0	0
56216	abc	ITEM_COSTUME	COSTUME_BODY	2	ANTI_WOLFMAN	NONE	NONE	NONE	120000	0	0	0	0	REAL_TIME	86400	LEVEL	149	APPLY_ATTBONUS_TRENT	40	APPLY_ATTBONUS_MILGYO	40	APPLY_NONE	0	APPLY_NONE	100	APPLY_NONE	0	APPLY_NONE	0	0	0	0	73	0	0	100	0	0
56217	abc	ITEM_COSTUME	COSTUME_BODY	2	ANTI_WOLFMAN	NONE	NONE	NONE	120000	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	100	APPLY_NONE	0	APPLY_NONE	0	0	0	0	73	0	0	100	0	0
56218	abc	ITEM_COSTUME	COSTUME_BODY	2	ANTI_WOLFMAN	NONE	NONE	NONE	120000	0	0	0	0	LIMIT_NONE	0	LEVEL	149	APPLY_ATTBONUS_TRENT	35	APPLY_ATTBONUS_MILGYO	35	APPLY_NONE	0	APPLY_NONE	100	APPLY_NONE	0	APPLY_NONE	0	0	0	0	73	0	0	100	0	0
56233	abc	ITEM_COSTUME	COSTUME_WEAPON	2	ANTI_MUDANG | ANTI_WOLFMAN	NONE	NONE	NONE	0	0	0	0	0	REAL_TIME	86400	LEVEL	149	APPLY_ATTBONUS_TRENT	40	APPLY_ATTBONUS_MILGYO	40	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	100	0	0
56234	abc	ITEM_COSTUME	COSTUME_WEAPON	3	ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG | ANTI_WOLFMAN	NONE	NONE	NONE	0	0	0	0	0	REAL_TIME	86400	LEVEL	149	APPLY_ATTBONUS_TRENT	40	APPLY_ATTBONUS_MILGYO	40	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	3	0	0	100	0	0
56235	abc	ITEM_COSTUME	COSTUME_WEAPON	2	ANTI_MUDANG | ANTI_WOLFMAN	NONE	NONE	NONE	0	0	0	0	0	REAL_TIME	86400	LEVEL	149	APPLY_ATTBONUS_TRENT	40	APPLY_ATTBONUS_MILGYO	40	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	100	0	0
56236	abc	ITEM_COSTUME	COSTUME_WEAPON	1	ANTI_MUSA | ANTI_SURA | ANTI_MUDANG | ANTI_WOLFMAN	NONE	NONE	NONE	0	0	0	0	0	REAL_TIME	86400	LEVEL	149	APPLY_ATTBONUS_TRENT	40	APPLY_ATTBONUS_MILGYO	40	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	1	0	0	100	0	0
56237	abc	ITEM_COSTUME	COSTUME_WEAPON	2	ANTI_MUSA | ANTI_SURA | ANTI_MUDANG | ANTI_WOLFMAN	NONE	NONE	NONE	0	0	0	0	0	REAL_TIME	86400	LEVEL	149	APPLY_ATTBONUS_TRENT	40	APPLY_ATTBONUS_MILGYO	40	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	2	0	0	100	0	0
56238	abc	ITEM_COSTUME	COSTUME_WEAPON	1	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA | ANTI_WOLFMAN	NONE	NONE	NONE	0	0	0	0	0	REAL_TIME	86400	LEVEL	149	APPLY_ATTBONUS_TRENT	40	APPLY_ATTBONUS_MILGYO	40	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	4	0	0	100	0	0
56239	abc	ITEM_COSTUME	COSTUME_WEAPON	1	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA | ANTI_WOLFMAN	NONE	NONE	NONE	0	0	0	0	0	REAL_TIME	86400	LEVEL	149	APPLY_ATTBONUS_TRENT	40	APPLY_ATTBONUS_MILGYO	40	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	5	0	0	100	0	0
56240	abc	ITEM_COSTUME	COSTUME_WEAPON	2	ANTI_MUDANG | ANTI_WOLFMAN	NONE	NONE	NONE	0	0	0	0	0	LIMIT_NONE	100	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	100	0	0
56241	abc	ITEM_COSTUME	COSTUME_WEAPON	3	ANTI_ASSASSIN | ANTI_SURA | ANTI_MUDANG | ANTI_WOLFMAN	NONE	NONE	NONE	0	0	0	0	0	LIMIT_NONE	100	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	3	0	0	100	0	0
56242	abc	ITEM_COSTUME	COSTUME_WEAPON	2	ANTI_MUDANG | ANTI_WOLFMAN	NONE	NONE	NONE	0	0	0	0	0	LIMIT_NONE	100	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	100	0	0
56243	abc	ITEM_COSTUME	COSTUME_WEAPON	1	ANTI_MUSA | ANTI_SURA | ANTI_MUDANG | ANTI_WOLFMAN	NONE	NONE	NONE	0	0	0	0	0	LIMIT_NONE	100	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	1	0	0	100	0	0
56244	abc	ITEM_COSTUME	COSTUME_WEAPON	2	ANTI_MUSA | ANTI_SURA | ANTI_MUDANG | ANTI_WOLFMAN	NONE	NONE	NONE	0	0	0	0	0	LIMIT_NONE	100	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	2	0	0	100	0	0
56245	abc	ITEM_COSTUME	COSTUME_WEAPON	1	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA | ANTI_WOLFMAN	NONE	NONE	NONE	0	0	0	0	0	LIMIT_NONE	100	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	4	0	0	100	0	0
56246	abc	ITEM_COSTUME	COSTUME_WEAPON	1	ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA | ANTI_WOLFMAN	NONE	NONE	NONE	0	0	0	0	0	LIMIT_NONE	100	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	5	0	0	100	0	0
